species,year,season,prey.species,prey.sex,prey.age,prey.mass,prey.size,edible.biomass
lion,2015,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2013,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2013,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2013,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2013,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2013,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2013,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2013,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2013,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2013,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2013,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,wet,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2014,dry,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,dry,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2014,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,dry,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2013,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2013,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2013,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2013,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2013,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2014,wet,"Buffalo, African",male,adult,590.0,very large,354.0
lion,2015,wet,"Buffalo, African",male,subadult,413.0,very large,268.5
lion,2015,dry,Bushbuck,female,adult,37.0,medium,29.6
lion,2015,dry,Bushbuck,female,adult,37.0,medium,29.6
lion,2015,dry,Bushbuck,female,adult,37.0,medium,29.6
lion,2015,dry,Bushbuck,female,adult,37.0,medium,29.6
lion,2014,dry,Bushbuck,female,adult,37.0,medium,29.6
lion,2015,dry,Bushbuck,female,adult,37.0,medium,29.6
lion,2014,dry,Bushbuck,male,adult,50.0,medium,40.0
lion,2015,dry,Bushbuck,male,subadult,35.0,medium,28.0
lion,2015,dry,Bushbuck,male,adult,50.0,medium,40.0
lion,2015,dry,Bushbuck,unknown,juvenile,13.1,small,11.7
lion,2015,dry,"Duiker, common",male,adult,16.2,small,14.6
lion,2015,dry,"Duiker, common",male,adult,16.2,small,14.6
lion,2015,wet,Elephant,unknown,juvenile,1369.5,very large,684.8
lion,2015,dry,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2015,dry,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2013,dry,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2014,dry,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2014,dry,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2014,dry,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2015,dry,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2015,dry,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2013,dry,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2014,dry,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2013,wet,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2014,wet,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2013,wet,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2015,wet,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2014,wet,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2013,wet,Giraffe,unknown,juvenile,303.0,large,212.1
lion,2013,dry,Giraffe,female,adult,828.0,very large,496.8
lion,2015,dry,Giraffe,female,adult,828.0,very large,496.8
lion,2015,dry,Giraffe,female,adult,828.0,very large,496.8
lion,2015,dry,Giraffe,female,adult,828.0,very large,496.8
lion,2015,wet,Giraffe,female,adult,828.0,very large,496.8
lion,2015,wet,Giraffe,female,subadult,579.6,very large,347.8
lion,2013,wet,Giraffe,female,adult,828.0,very large,496.8
lion,2013,wet,Giraffe,female,adult,828.0,very large,496.8
lion,2015,dry,Giraffe,male,adult,1192.0,very large,655.6
lion,2015,dry,Giraffe,male,adult,1192.0,very large,655.6
lion,2015,dry,Giraffe,male,adult,1192.0,very large,655.6
lion,2014,dry,Giraffe,male,subadult,834.4,very large,500.6
lion,2013,wet,Giraffe,male,adult,1192.0,very large,655.6
lion,2013,wet,Giraffe,male,adult,1192.0,very large,655.6
lion,2015,wet,Giraffe,male,adult,1192.0,very large,655.6
lion,2015,dry,Hippo,female,subadult,924.7,very large,554.8
lion,2014,wet,Hippo,female,subadult,924.7,very large,554.8
lion,2015,dry,Hippo,male,juvenile,421.7,very large,274.1
lion,2015,dry,Hippo,male,juvenile,421.7,very large,274.1
lion,2013,wet,Hippo,male,subadult,1043.0,very large,573.7
lion,2015,dry,Hippo,unknown,juvenile,421.7,very large,274.1
lion,2015,wet,Hippo,unknown,juvenile,421.7,very large,274.1
lion,2015,wet,Hippo,unknown,juvenile,421.7,very large,274.1
lion,2014,wet,Honey badger,male,adult,12.0,small,10.8
lion,2015,dry,"Hyaena, spotted",female,adult,68.2,medium,54.6
lion,2015,dry,"Hyaena, spotted",female,adult,68.2,medium,54.6
lion,2015,wet,"Hyaena, spotted",female,adult,68.2,medium,54.6
lion,2015,dry,"Hyaena, spotted",unknown,juvenile,19.6,small,17.6
lion,2013,dry,Impala,female,adult,40.9,medium,32.7
lion,2015,dry,Impala,female,adult,40.9,medium,32.7
lion,2013,dry,Impala,female,adult,40.9,medium,32.7
lion,2015,dry,Impala,female,adult,40.9,medium,32.7
lion,2014,dry,Impala,female,adult,40.9,medium,32.7
lion,2013,dry,Impala,female,adult,40.9,medium,32.7
lion,2014,dry,Impala,female,adult,40.9,medium,32.7
lion,2015,dry,Impala,female,adult,40.9,medium,32.7
lion,2015,dry,Impala,female,adult,40.9,medium,32.7
lion,2015,dry,Impala,female,subadult,28.6,medium,22.9
lion,2014,dry,Impala,female,adult,40.9,medium,32.7
lion,2014,dry,Impala,female,subadult,28.6,medium,22.9
lion,2014,dry,Impala,female,adult,40.9,medium,32.7
lion,2015,dry,Impala,female,adult,40.9,medium,32.7
lion,2015,dry,Impala,female,adult,40.9,medium,32.7
lion,2013,dry,Impala,female,adult,40.9,medium,32.7
lion,2014,dry,Impala,female,adult,40.9,medium,32.7
lion,2014,dry,Impala,female,adult,40.9,medium,32.7
lion,2015,dry,Impala,female,adult,40.9,medium,32.7
lion,2015,dry,Impala,female,adult,40.9,medium,32.7
lion,2013,dry,Impala,female,subadult,28.6,medium,22.9
lion,2013,wet,Impala,female,subadult,28.6,medium,22.9
lion,2014,wet,Impala,female,adult,40.9,medium,32.7
lion,2014,wet,Impala,female,subadult,28.6,medium,22.9
lion,2015,wet,Impala,female,adult,40.9,medium,32.7
lion,2015,wet,Impala,female,adult,40.9,medium,32.7
lion,2013,wet,Impala,female,adult,40.9,medium,32.7
lion,2015,wet,Impala,female,adult,40.9,medium,32.7
lion,2015,wet,Impala,female,adult,40.9,medium,32.7
lion,2013,wet,Impala,female,adult,40.9,medium,32.7
lion,2014,wet,Impala,female,subadult,28.6,medium,22.9
lion,2014,wet,Impala,female,adult,40.9,medium,32.7
lion,2015,wet,Impala,female,adult,40.9,medium,32.7
lion,2014,wet,Impala,female,subadult,28.6,medium,22.9
lion,2015,wet,Impala,female,adult,40.9,medium,32.7
lion,2015,wet,Impala,female,adult,40.9,medium,32.7
lion,2014,wet,Impala,female,adult,40.9,medium,32.7
lion,2015,wet,Impala,female,adult,40.9,medium,32.7
lion,2013,wet,Impala,female,adult,40.9,medium,32.7
lion,2014,wet,Impala,female,adult,40.9,medium,32.7
lion,2013,wet,Impala,female,subadult,28.6,medium,22.9
lion,2013,dry,Impala,male,subadult,38.1,medium,30.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,subadult,38.1,medium,30.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,subadult,38.1,medium,30.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,subadult,38.1,medium,30.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
