"species","year","prey.species","prey.sex","prey.age","prey.mass","prey.size","edible.biomass","nonedible.biomass","prey.taste"
"lion",2014,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2014,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2014,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","subadult",106.5,"large",79.9,26.6,"bad"
"lion",2015,"Kudu","female","subadult",106.5,"large",79.9,26.6,"bad"
"lion",2015,"Kudu","female","subadult",106.5,"large",79.9,26.6,"bad"
"lion",2014,"Kudu","female","subadult",106.5,"large",79.9,26.6,"bad"
"lion",2013,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2014,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","subadult",106.5,"large",79.9,26.6,"bad"
"lion",2014,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2014,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2014,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2015,"Kudu","female","adult",152.1,"large",106.5,45.6,"bad"
"lion",2013,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","subadult",154.6,"large",108.2,46.4,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2013,"Kudu","male","subadult",154.6,"large",108.2,46.4,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2013,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2013,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","subadult",154.6,"large",108.2,46.4,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","subadult",154.6,"large",108.2,46.4,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","subadult",154.6,"large",108.2,46.4,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","subadult",154.6,"large",108.2,46.4,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2013,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2013,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2013,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2013,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2015,"Kudu","male","adult",220.8,"large",154.6,66.2,"bad"
"lion",2014,"Kudu","female","juvenile",55.9,"medium",44.7,11.2,"neutral"
"lion",2014,"Kudu",NA,"juvenile",55.9,"medium",44.7,11.2,"neutral"
"lion",2014,"Kudu",NA,"juvenile",55.9,"medium",44.7,11.2,"neutral"
"lion",2014,"Kudu",NA,"juvenile",55.9,"medium",44.7,11.2,"neutral"
"lion",2014,"Leopard","male","subadult",61.5,"medium",49.2,12.3,"neutral"
"lion",2014,"Leopard",NA,"juvenile",10,"small",9,1,"delicious"
"lion",2015,"Lion","female","adult",126,"large",94.5,31.5,"bad"
"lion",2015,"Lion","female","adult",126,"large",94.5,31.5,"bad"
"lion",2015,"Lion","female","subadult",88.2,"medium",70.6,17.6,"neutral"
"lion",2015,"Lion","female","subadult",88.2,"medium",70.6,17.6,"neutral"
"lion",2015,"Lion",NA,"juvenile",20,"small",18,2,"delicious"
"lion",2014,"Mongoose, white-tailed",NA,"adult",4.3,"small",3.9,0.4,"delicious"
"lion",2013,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2013,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2014,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2013,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2014,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2013,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2014,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2013,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2013,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2013,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2014,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2013,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","male","adult",107.5,"large",80.6,26.9,"bad"
"lion",2015,"Nyala","female","adult",61.8,"medium",49.4,12.4,"neutral"
"lion",2014,"Nyala","female","adult",61.8,"medium",49.4,12.4,"neutral"
"lion",2015,"Nyala","female","adult",61.8,"medium",49.4,12.4,"neutral"
"lion",2015,"Nyala","female","subadult",43.3,"medium",34.6,8.7,"neutral"
"lion",2015,"Nyala","female","adult",61.8,"medium",49.4,12.4,"neutral"
"lion",2015,"Nyala","male","subadult",75.3,"medium",60.2,15.1,"neutral"
"lion",2015,"Nyala","male","subadult",75.3,"medium",60.2,15.1,"neutral"
"lion",2015,"Nyala","female","juvenile",25.4,"small",20.3,5.1,"delicious"
"lion",2015,"Porcupine, crested",NA,"adult",12.2,"small",10.9,1.3,"delicious"
"lion",2014,"Porcupine, crested",NA,"adult",12.2,"small",10.9,1.3,"delicious"
"lion",2014,"Reedbuck, common","female","adult",38.2,"medium",30.6,7.6,"good"
"lion",2014,"Reedbuck, common","male","adult",51.8,"medium",41.4,10.4,"neutral"
"lion",2013,"Rhino, white","female","subadult",1120,"very large",616,504,"bad"
"lion",2013,"Rhino, white","male","subadult",1540,"very large",770,770,"bad"
"lion",2013,"Rhino, white",NA,"juvenile",570,"very large",342,228,"bad"
"lion",2015,"Rhino, white",NA,"juvenile",570,"very large",342,228,"bad"
"lion",2014,"Tortoise, sp.","female","adult",5,"small",4.5,0.5,"delicious"
"lion",2015,"Tortoise, sp.",NA,"adult",5,"small",4.5,0.5,"delicious"
"lion",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2013,"Warthog","female","subadult",56.5,"medium",45.2,11.3,"neutral"
"lion",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2013,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2015,"Warthog","female","subadult",39.6,"medium",31.6,8,"good"
"lion",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"lion",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog","male","subadult",55.7,"medium",44.6,11.1,"neutral"
"lion",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog","male","subadult",55.7,"medium",44.6,11.1,"neutral"
"lion",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2013,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2013,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2013,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"lion",2014,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"lion",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"lion",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"lion",2015,"Waterbuck","female","adult",180,"large",126,54,"bad"
"lion",2015,"Waterbuck","female","adult",180,"large",126,54,"bad"
"lion",2015,"Waterbuck","female","adult",180,"large",126,54,"bad"
"lion",2015,"Waterbuck","female","adult",180,"large",126,54,"bad"
"lion",2013,"Waterbuck","female","adult",180,"large",126,54,"bad"
"lion",2014,"Waterbuck","female","adult",180,"large",126,54,"bad"
"lion",2015,"Waterbuck","female","adult",180,"large",126,54,"bad"
"lion",2013,"Waterbuck","female","adult",180,"large",126,54,"bad"
"lion",2014,"Waterbuck","female","adult",180,"large",126,54,"bad"
"lion",2014,"Waterbuck","female","adult",180,"large",126,54,"bad"
"lion",2014,"Waterbuck","female","subadult",126,"large",94.5,31.5,"bad"
"lion",2015,"Waterbuck","female","subadult",126,"large",94.5,31.5,"bad"
"lion",2013,"Waterbuck","male","subadult",168,"large",117.6,50.4,"bad"
"lion",2015,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2015,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2015,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2015,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2015,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2014,"Waterbuck","male","subadult",168,"large",117.6,50.4,"bad"
"lion",2014,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2013,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2015,"Waterbuck","male","subadult",168,"large",117.6,50.4,"bad"
"lion",2014,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2014,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2014,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2015,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2015,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2013,"Waterbuck","male","subadult",168,"large",117.6,50.4,"bad"
"lion",2013,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2015,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2014,"Waterbuck","male","subadult",168,"large",117.6,50.4,"bad"
"lion",2015,"Waterbuck","male","subadult",168,"large",117.6,50.4,"bad"
"lion",2015,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2013,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2013,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2013,"Waterbuck","male","subadult",168,"large",117.6,50.4,"bad"
"lion",2014,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2013,"Waterbuck","male","adult",240,"large",168,72,"bad"
"lion",2015,"Waterbuck","male","juvenile",63,"medium",50.4,12.6,"neutral"
"lion",2015,"Waterbuck","male","juvenile",63,"medium",50.4,12.6,"neutral"
"lion",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"lion",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"lion",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"lion",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"lion",2014,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"lion",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","female","subadult",135.1,"large",101.3,33.8,"bad"
"lion",2014,"Wildebeest, blue","female","subadult",135.1,"large",101.3,33.8,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","subadult",135.1,"large",101.3,33.8,"bad"
"lion",2013,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2013,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","subadult",135.1,"large",101.3,33.8,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2013,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2013,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","subadult",135.1,"large",101.3,33.8,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2015,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2013,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"lion",2014,"Wildebeest, blue","male","adult",231,"large",161.7,69.3,"bad"
